text,label
로피롤에이은 보통 언제 아플 때 먹어야 좋은가요?,4
자일리톨을 먹었을 때 생길 수 있는 문제가 뭐야?,3
구로 디지털 단지에서 탁센스 어디서 사냐고 물었다.,1
상수역 주변 약국 알려줘,1
쿠스정 한 번에 몇 알 먹는걸까요?,5
A의 부작용에 대해 알고 싶어.,3
미아역 부근 안과 알려주세요,2
수원화성 감염내과 어디쯤 있어?,2
안젤리나 복용 시에 주의할 점이 있을까요?,0
마이 먹을 시 주의사항은?,0
마그온맥스비 복용 효능이 뭐야?,4
서울대입구 근처 약국 알려줘,1
알파파워의 복용 효과는 뭐야,4
제일 가까운 흉부외과 알려줘,2
춘천 근처 약국 추천해줘,1
에어페오의 효과에 대해서 알려줘.,4
비자니 고려할 점이 어떻게돼?,0
홍익대 소아과 알려줘,2
메디봇 효능을 좀 알고 싶은데,4
야미즈 몇 알 먹는건지에 대해 알고 싶어.,5
약국 추천해줘,1
마의 부작용은?,3
주변 관절 병원 위치 알려주라,2
그타기로맥스 부작용을 알려주실래요?,3
벨록스 복용 효능이 어떻게 돼? ,4
자렐리반 먹는 방법에 대해서 알려줘.,5
케라민캡슐은 어디에 좋을까요?,4
벨라비엠 복용 방법에 대해 설명해줘.,5
아이파크몰 근처 치과 위치 부탁드려요,2
봉은사로 근처 병원 알려줘,2
마이클 복용법 알고 싶어요,5
테네글로 사용방법 알려줘.,5
홍은동 가장 가까운 약국 알려줘,1
항생제 부작용,3
충정로입구역 근처 약국 위치 부탁드려요,1
안성 약국 추천 해주세요,1
와리맂 복용하면 안 좋은 점 있어?,3
알보칠 부작용 알려줘.,3
마이티신 언제 복용하는거야?,4
코펜콜 안 좋은 점 알고 싶어요,3
앱시토의 고려사항은 어떻게돼?,0
벨록 복용할 때 주의 사항이 뭐야?,0
바이타믹스 주의사항 알려주라니까?,0
홍익대학교 주변의 약국 알려줘,1
트로멜 어떻게 먹어야 하는지 알려줘.,5
릴리호정 몇 알 복용해야 해?,5
서대문이랑 가까운 약국 원해,1
락토그린은 어디가 아플 때 복용해야해?,4
야미즈 몇 알 먹어야 하는지 알려줘.,5
마이 먹을 때 주의해야 할 것이 뭐야?,0
마이티 복용할 때 고려해야 할 점이 뭐야?,0
락토그린을 언제 복용하는지 알려줘.,4
진텍 복용할 때 어떤 점을 주의해야 할까?,0
알보칠 부작용 알려줘.,3
북서울꿈의숲 주변 정신건강의학과는 어디에 있을까요?,2
강원도 영월 약국 알려줘,1
신세계백화점 근처 코자 살 수 있는 곳 어디야,1
잔타놀 먹으려 할 때 무엇을 조심해야 해?,0
바이타믹스 복용하고 싶은데 위험한 점이 있을까?,0
위캡 효과는 무엇인가요?,4
앱시토정의 효과가 뭔지 알려줘,4
아 홍대 응급실 위치 알려줄래?,2
가까운 신경정신과 알려줘 ,2
봉은사로 근처 가정의학과 병원 추천해줘,2
타세 어디가 아플 때 먹는건가요?,4
가로수길 근처 아타칸 살 수 있는 곳 어디야,1
아탄트 어떻게 먹는지에 대해 알고 싶어.,5
대포항 근처 약국 알려줘,1
알파맥스 복용 시 발생하는 부작용은?,3
상서역 소아청소년과 알려줘,2
속초중앙시장 약국 목록 알려줘,1
에어페낙듀오의 효과 알려줘.,4
약 어디서 살 수 있니?,1
다파프로은 언제 먹는거야?,4
충무로 근처에서 약 사려면 어디로 가야해?,1
정릉 근처 치과 알려줘,2
피맛골 부근 한방병원 알려주세요,2
문래동 이비인후과 알려주세요,2
카이로정 먹으려 할 때 무엇을 조심해야 해?,0
아세틸살리실산의 부작용이 뭔지 알려줘?,3
마로니에 공원 근처 안과 추천해주세요,2
국립현대미술관 주변 성형외과 알고 싶어,2
진텍 복용하기 전에 알아야 할 점이 어떻게돼?,0
위캡 먹으면 뭐가 어디에 좋은지 알려줄래?,4
슈니첼 먹어야 하는데 효과 알려줘,4
스타필드 약국 알고 싶어,1
뉴셀디 효과가 어떻게 돼? ,4
F 부작용에 대해서 알려주세요.,3
그날엔 복용 할 시 조심할 점 좀 알려줄래?,0
비디엠 먹었을 때 생길 수 있는 문제는 어떤 것이 있을까?,3
병원,2
트로멜 어떻게 복용하는거야,5
주변 난임센터 위치 알려줘,2
주변 뇌혈관 센터 알려주라,2
엑스키비티 먹었을 때 어떤  문제가 발생할까?,3
뉴셀디의 복용 효능을 알려줘.,4
마이티신 효능에 대해서 설명해줘.,4
알진텍 복용 효과에 대해 알고 싶어.,4
벨라비엠 사용 방법이 어떻게 돼?,5
충정로 약국 알려주세요,1
카이로 주의 사항 모르냐고,0
명동에 근처에서 약 사려면 어디로 가야해?,1
상수역이랑 가까운 약국 원해,1
강남역 상수동 주변 약국 알려줘,1
벨록스 복용 효능에 대해서 알려줘.,4
벨록 복용할 때 고려 사항이 뭐야?,0
알진 복용할 때 어떤 점을 알아야 할까?,0
설입 9번 출구 근처 약국 알려줘,1
트로멜 어떻게 사용해야 하는지 궁금해.,5
마그온맥 주의해야 할 사항이 뭐야?,0
알진 먹을 때 고려해야 할 점이 있을끼?,0
리브스 주의 사항을 좀 알려줄래요?,0
홍익대학교 약국 알고 싶어,1
송천동이랑 가까운 호흡기센터 알고 싶어,2
근처 병원 위치 알려주세요,2
락토폴의 복용 효능이 궁금해.,4
락토폴 복용 효능에 대해서 설명해줄래?,4
코디콜캡슐 안 좋은 점 알고 싶어요,3
이부브롬 부작용,3
도베스 언제 복용 하는 것인지 알려줘,4
삼선교에서 디오메 어디서 사?,1
포리버연질캡슐 부작용에 대한 질문.,3
호리케 주의점 알려줘,0
강남구 압구정동에 있는 약국 어디 있니,1
아 영등포구 약국 위치 알려줄래?,1
알진 복용할 때 미리 알아야 할 사항이 있을까?,0
테네글로 복용법을 알려줘.,5
오이도 치과 알고 싶어,2
포스펜정 어떻게 먹는거야?,5
아세틸살리실산의 부작용이 뭐야?,3
그놀마잉은 어디에 좋을까요?,4
약국이 알고 싶다,1
아탄트 어떻게 사용하는 건지 알려줘.,5
코디콜캡슐 부작용이 뭐야?,3
엠베쎄를 몇 알 먹어?,5
트로멜 얼만큼 사용해야 하는지 궁금해.,5
근처 신경 정신과 위치 알려주세요,2
홍익대 근처 약국 추천해주세요,1
하을 먹었을 때 어떤  문제가 발생할까?,3
로피롤에이은 보통 언제 먹는건가요?,4
콘디에스의 복용 법이 궁금해.,5
비자니정 먹을 때 뭐를 주의해야해?,0
평양 소아과 부탁드립니다,2
알프 어떨 때 먹는거야?,4
을지로 주변 내과 추천해줘,2
지베즈 복용 법이 어떻게 돼?,5
뉴셀디 효과은 무엇인가요?,4
도베스 언제 복용 하면 좋은지 알려줘,4
국립현대미술관 근처 피부과 추천해주세요,2
코펜콜 부작용을 알려주실래요?,3
그날엔 복용 시 주의사항 알려주세요,0
트로멜 어떻게 먹는건지 설명해줘.,5
세비카 복용하고 싶은데 주의사항이 뭐야?,0
이부프로펜 어디가 아플 때 복용해야해?,4
주변 외과 위치 알려줘,2
릴리호정 먹을 건데 얼만큼 복용해야 해?,5
내 주변 병리과 어디에 있어?,2
알프람은 어떨 때 먹는거야?,4
주변 뇌혈관 센터 위치 알려줘,2
벨록 복용 시 주의사항,0
탑큐텐 복용하고 싶은데 주의사항이 알고 싶어,0
사당 어디서 약품 살 수 있어?,1
ddp 주변 안과는 어디에 있을까요?,2
텔미로젯이 갖고 있는 주의 사항이 있어?,0
나와 제일 가까운 약국 위치 알려줘,1
소화기센터 알고 싶다,2
코발맥 복용 법이 뭐야?,5
도베스 보통 언제 먹는건가요?,4
아나파치을 먹는 방법에 대해 알고 싶어.,5
